location,account,date,day_night_label,sentiment_num
Downtown,WileyKyleCandy,2020-04-09,night,-1.0
Downtown,WileyMCar,2020-04-06,day,0.5
Downtown,WileyMCar,2020-04-07,day,0.0
Downtown,WileyMCar,2020-04-08,day,0.25
Downtown,WileyMCar,2020-04-09,day,0.0
Downtown,WileyMCar,2020-04-09,night,0.0
Downtown,WileyMCar,2020-04-10,night,-1.0
Downtown,WileyMatthewCouch,2020-04-06,day,0.5
Downtown,WileyMatthewCouch,2020-04-07,day,0.75
Downtown,WileyMatthewCouch,2020-04-08,day,0.6666666666666666
Downtown,WileyMatthewCouch,2020-04-09,day,0.6666666666666666
Downtown,WileyMatthewCouch,2020-04-09,night,1.0
Downtown,WileyMatthewCouch,2020-04-10,day,1.0
Downtown,WileyMccombsLight,2020-04-06,day,-1.0
Downtown,WileyMccombsLight,2020-04-07,day,0.0
Downtown,WileyMccombsLight,2020-04-07,night,1.0
Downtown,WileyMccombsLight,2020-04-08,day,-0.16666666666666666
Downtown,WileyMccombsLight,2020-04-08,night,0.0
Downtown,WileyMccombsLight,2020-04-09,night,1.0
Downtown,WileyMccombsLight,2020-04-10,day,-0.5
Downtown,WileyRobyBowl,2020-04-07,day,1.0
Downtown,WileyRobyBowl,2020-04-08,day,0.25
Downtown,WileyRobyBowl,2020-04-08,night,1.0
Downtown,WileyRobyBowl,2020-04-09,night,0.0
Downtown,WileyRobyBowl,2020-04-10,day,1.0
Downtown,WileyWCandy,2020-04-06,day,0.0
Downtown,WileyWCandy,2020-04-07,day,0.3333333333333333
Downtown,WileyWCandy,2020-04-08,day,0.1
Downtown,WileyWCandy,2020-04-09,day,0.0
Downtown,WileyWCandy,2020-04-10,day,0.0
Downtown,William26Boyd,2020-04-06,day,1.0
Downtown,William26Boyd,2020-04-06,night,0.0
Downtown,William26Boyd,2020-04-07,day,-1.0
Downtown,William26Boyd,2020-04-08,day,0.5
Downtown,William26Boyd,2020-04-08,night,-1.0
Downtown,William26Boyd,2020-04-09,day,0.0
Downtown,William26Boyd,2020-04-09,night,0.5
Downtown,William90,2020-04-06,day,0.5
Downtown,William90,2020-04-07,day,0.6666666666666666
Downtown,William90,2020-04-08,day,0.0
Downtown,William90,2020-04-09,day,1.0
Downtown,William90,2020-04-09,night,0.0
Downtown,Winifred2011,2020-04-06,day,1.0
Downtown,Winifred2011,2020-04-07,day,1.0
Downtown,Winifred2011,2020-04-08,day,0.25
Downtown,Winifred2011,2020-04-08,night,1.0
Downtown,Winifred2011,2020-04-09,day,0.25
Downtown,Winifred2011,2020-04-10,day,-0.3333333333333333
Downtown,Winifred2011,2020-04-10,night,0.0
Downtown,Yvette1986W,2020-04-07,day,0.6666666666666666
Downtown,Yvette1986W,2020-04-08,day,0.0
Downtown,Yvette1986W,2020-04-09,night,-1.0
Downtown,Yvette1986W,2020-04-10,day,0.0
Downtown,______3333_____,2020-04-06,day,1.0
Downtown,______3333_____,2020-04-07,night,0.5
Downtown,______3333_____,2020-04-08,day,1.0
Downtown,______3333_____,2020-04-09,day,1.0
Downtown,______3333_____,2020-04-09,night,1.0
Downtown,handle,2020-04-07,day,0.0
Downtown,handle,2020-04-07,night,0.5
Downtown,handle,2020-04-08,day,0.5
Downtown,handle,2020-04-08,night,1.0
Downtown,handle,2020-04-10,day,-1.0
Downtown,handle,2020-04-10,night,0.3333333333333333
East Parton,AaronDarkS,2020-04-06,night,1.0
East Parton,Alexander_Malsam35,2020-04-06,day,1.0
East Parton,Alexander_Malsam35,2020-04-07,day,-1.0
East Parton,Alexander_Malsam35,2020-04-08,day,1.0
East Parton,Alexander_Malsam35,2020-04-09,night,0.0
East Parton,Angelica2019Hamiel,2020-04-06,night,0.0
East Parton,Angelica2019Hamiel,2020-04-08,day,-0.5
East Parton,Angelica2019Hamiel,2020-04-09,day,0.0
East Parton,AprilFamousApolo,2020-04-09,day,-0.5
East Parton,AttentativeBananaGentry,2020-04-06,day,0.0
East Parton,AttentativeBananaGentry,2020-04-06,night,1.0
East Parton,AttentativeBananaGentry,2020-04-07,night,0.0
East Parton,AttentativeBananaGentry,2020-04-08,day,0.0
East Parton,AttentativeBananaGentry,2020-04-09,day,0.0
East Parton,AttentativeChenowethCar,2020-04-07,day,0.0
East Parton,AttentativeChenowethCar,2020-04-09,day,1.0
East Parton,AttentativeChenowethCar,2020-04-10,day,-1.0
East Parton,AttentativeDBanana15,2020-04-07,night,0.0
East Parton,AttentativeDBanana15,2020-04-08,day,1.0
East Parton,AttentativeDBread,2020-04-06,day,1.0
East Parton,AttentativeDBread,2020-04-06,night,-0.5
East Parton,AttentativeDBread,2020-04-08,day,-0.5
East Parton,AttentativeDBread,2020-04-08,night,0.0
East Parton,AttentativeHCar,2020-04-08,day,-1.0
East Parton,AttentativeHCar,2020-04-10,night,0.0
East Parton,AttentativeHIcecream25,2020-04-06,day,1.0
East Parton,AttentativeHIcecream25,2020-04-07,day,0.0
East Parton,AttentativeHIcecream25,2020-04-08,day,0.0
East Parton,AttentativeIcecreamGregory_Reyes,2020-04-07,day,1.0
East Parton,AttentativeIcecreamGregory_Reyes,2020-04-09,day,-1.0
East Parton,AttentativeIcecreamGregory_Reyes,2020-04-09,night,0.0
East Parton,AttentativeIcecreamGregory_Reyes,2020-04-10,day,1.0
East Parton,AttentativeJenniferCandy,2020-04-06,day,0.5
East Parton,AttentativeJenniferCandy,2020-04-07,day,1.0
East Parton,AttentativeJenniferCandy,2020-04-09,day,1.0
East Parton,AttentativeKittelBanana1971,2020-04-08,day,0.5
East Parton,AttentativeKittelBanana1971,2020-04-08,night,1.0
East Parton,AttentativeRBowl,2020-04-06,day,0.0
East Parton,AttentativeRBowl,2020-04-08,day,1.0
East Parton,AttentativeRBowl,2020-04-09,day,0.0
East Parton,AttentativeSBread48,2020-04-09,day,-1.0
East Parton,AttentativeSBread48,2020-04-09,night,1.0
East Parton,AttentativeSBread48,2020-04-10,night,0.0
East Parton,AttentativeSilversmithCouch,2020-04-08,day,0.0
East Parton,AttentativeSilversmithCouch,2020-04-09,day,0.0
East Parton,AttentativeWeyrickIcecream79,2020-04-06,day,-1.0
East Parton,AttentativeWeyrickIcecream79,2020-04-07,day,0.0
East Parton,AttentativeWeyrickIcecream79,2020-04-09,day,-1.0
East Parton,Bass1989,2020-04-08,night,1.0
East Parton,Bass1989,2020-04-09,day,-1.0
East Parton,BennettHorse28,2020-04-06,night,-1.0
East Parton,BennettHorse28,2020-04-08,day,0.0
East Parton,BennettHorse28,2020-04-09,night,1.0
East Parton,Betty12Black,2020-04-07,day,1.0
East Parton,Betty12Black,2020-04-08,day,1.0
East Parton,Blanding58,2020-04-06,day,1.0
East Parton,Blanding58,2020-04-08,night,0.5
East Parton,Blanding58,2020-04-09,day,1.0
East Parton,BrendaCuriousNave,2020-04-06,day,1.0
East Parton,BrendaCuriousNave,2020-04-06,night,0.0
East Parton,BrendaCuriousNave,2020-04-07,day,0.0
East Parton,BrendaCuriousNave,2020-04-08,day,0.3333333333333333
East Parton,BrendaCuriousNave,2020-04-10,night,1.0
East Parton,Brian2Morreale,2020-04-06,day,1.0
East Parton,Brian2Morreale,2020-04-10,day,-0.6666666666666666
East Parton,Brianne12,2020-04-08,day,0.0
East Parton,BusyBreadAnna_Mcdaniel,2020-04-08,day,1.0
East Parton,BusyECouch,2020-04-06,day,0.0
East Parton,BusyECouch,2020-04-07,night,0.0
East Parton,BusyECouch,2020-04-08,night,0.0
East Parton,BusyECouch,2020-04-09,day,-0.5
East Parton,BusyEmeryBread,2020-04-06,day,1.0
East Parton,BusyEmeryBread,2020-04-07,night,1.0
East Parton,BusyEmeryBread,2020-04-08,day,1.0
East Parton,BusyEmeryBread,2020-04-08,night,0.0
East Parton,BusyEmeryBread,2020-04-09,day,-0.5
East Parton,BusyGrimBowl,2020-04-09,day,1.0
East Parton,BusyJBanana,2020-04-07,day,0.0
East Parton,BusyJBanana,2020-04-08,day,-1.0
East Parton,BusyJBanana,2020-04-09,day,-0.5
East Parton,BusyJudithIcecream,2020-04-08,day,0.25
East Parton,BusyJudithIcecream,2020-04-08,night,1.0
East Parton,CFamousC,2020-04-10,night,1.0
East Parton,CandidCalvinBanana,2020-04-06,day,1.0
East Parton,CandidCalvinBanana,2020-04-07,night,1.0
East Parton,CandidCalvinBanana,2020-04-08,day,1.0
East Parton,CandidCrouseLight99,2020-04-06,day,0.0
East Parton,CandidCrouseLight99,2020-04-08,day,1.0
East Parton,CandidCrouseLight99,2020-04-09,day,-1.0
East Parton,CandidCrouseLight99,2020-04-10,day,-0.5
East Parton,CandidDIcecream87,2020-04-07,night,-1.0
East Parton,CandidDIcecream87,2020-04-08,day,0.0
East Parton,CandidDIcecream87,2020-04-08,night,0.0
East Parton,CandidDIcecream87,2020-04-10,day,1.0
East Parton,CandidLHouse,2020-04-06,day,0.5
East Parton,CandidLHouse,2020-04-07,day,-1.0
East Parton,CandidMarshallBanana,2020-04-07,day,-1.0
East Parton,CandidMarshallBanana,2020-04-08,day,0.5
East Parton,CandidTCandy,2020-04-09,day,-1.0
East Parton,CandidTCandy,2020-04-10,day,-1.0
East Parton,CandidThelmaBanana,2020-04-07,night,1.0
East Parton,CandidThelmaBanana,2020-04-08,day,0.0
East Parton,CandidThelmaBanana,2020-04-09,day,1.0
East Parton,ChristineHorse3,2020-04-07,day,1.0
East Parton,ChristineHorse3,2020-04-10,night,0.0
East Parton,CleverBowlBobby,2020-04-06,day,-1.0
East Parton,CleverBowlBobby,2020-04-08,day,1.0
East Parton,CleverBowlTerrence_Norstrand,2020-04-08,day,0.0
East Parton,CleverCandyEdward,2020-04-06,day,1.0
East Parton,CleverCandyEdward,2020-04-06,night,1.0
East Parton,CleverCandyEdward,2020-04-07,day,1.0
East Parton,CleverCouchElla,2020-04-06,day,0.5
East Parton,CleverCouchElla,2020-04-06,night,1.0
East Parton,CleverCouchElla,2020-04-07,day,0.5
East Parton,CleverCouchElla,2020-04-10,day,-1.0
East Parton,CleverNilesCouch,2020-04-09,night,0.0
East Parton,CleverNilesCouch,2020-04-10,day,-1.0
East Parton,CleverPlateManuel,2020-04-06,day,1.0
East Parton,CleverPlateManuel,2020-04-08,day,0.0
East Parton,CleverSaxonHouse43,2020-04-06,day,1.0
East Parton,CleverSaxonHouse43,2020-04-06,night,0.0
East Parton,CleverSaxonHouse43,2020-04-08,day,0.0
East Parton,CodyFleetOpheim,2020-04-06,day,1.0
East Parton,CodyFleetOpheim,2020-04-08,day,0.0
East Parton,CodyFleetOpheim,2020-04-09,night,0.0
East Parton,CodyFleetOpheim,2020-04-10,night,0.0
East Parton,CriggerHorse1990,2020-04-08,day,0.0
East Parton,CriggerHorse1990,2020-04-09,day,0.0
East Parton,Cristobal_Bryant85,2020-04-08,day,-0.3333333333333333
East Parton,Cristobal_Bryant85,2020-04-09,night,0.0
East Parton,Cristobal_Bryant85,2020-04-10,day,0.0
East Parton,CuriousBHouse99,2020-04-07,night,0.0
East Parton,CuriousBHouse99,2020-04-08,day,1.0
East Parton,CuriousBreadWilson,2020-04-06,day,0.5
East Parton,CuriousBreadWilson,2020-04-06,night,1.0
East Parton,CuriousBreadWilson,2020-04-08,day,0.3333333333333333
East Parton,CuriousGHouse,2020-04-07,day,1.0
East Parton,CuriousGPlate,2020-04-07,day,1.0
East Parton,CuriousGPlate,2020-04-09,day,1.0
East Parton,CuriousGPlate,2020-04-10,day,0.0
East Parton,CuriousHCandy,2020-04-07,day,0.0
East Parton,CuriousHCandy,2020-04-07,night,0.0
East Parton,CuriousHCandy,2020-04-08,day,0.0
East Parton,CuriousHCandy,2020-04-09,day,0.0
East Parton,CuriousThereseBanana,2020-04-07,day,1.0
East Parton,CuriousWadePlate,2020-04-08,day,0.0
East Parton,DBusyMalsam,2020-04-06,day,0.0
East Parton,DBusyMalsam,2020-04-06,night,1.0
East Parton,DarkBananaJoann,2020-04-08,day,0.0
East Parton,DarkBananaJoann,2020-04-09,day,0.0
East Parton,DarkBananaJoann,2020-04-10,day,-1.0
East Parton,DarkCCouch41,2020-04-06,day,0.0
East Parton,DarkCCouch41,2020-04-08,day,1.0
East Parton,DarkCCouch41,2020-04-09,night,1.0
East Parton,DarkCandyJoan,2020-04-06,day,1.0
East Parton,DarkCandyJoan,2020-04-07,day,0.0
East Parton,DarkCandyJoan,2020-04-08,day,-1.0
East Parton,DarkCarolCouch,2020-04-08,day,1.0
East Parton,DarkCarolCouch,2020-04-10,day,1.0
East Parton,DarkChamplinIcecream,2020-04-06,day,1.0
East Parton,DarkChamplinIcecream,2020-04-09,day,1.0
East Parton,DarkCocoCouch1950,2020-04-06,day,1.0
East Parton,DarkCocoCouch1950,2020-04-08,day,0.5
East Parton,DarkCocoCouch1950,2020-04-09,day,1.0
East Parton,DarkCollettBanana61,2020-04-06,day,1.0
East Parton,DarkCollettBanana61,2020-04-09,day,1.0
East Parton,DarkCollettBanana61,2020-04-10,night,0.5
East Parton,DarkGBanana,2020-04-06,day,0.0
East Parton,DarkGBanana,2020-04-07,day,1.0
East Parton,DarkGBanana,2020-04-08,day,1.0
East Parton,DarkGBanana,2020-04-09,day,1.0
East Parton,DarkGBanana,2020-04-09,night,0.0
East Parton,DarkGraceCar,2020-04-06,day,-1.0
East Parton,DarkGraceCar,2020-04-07,day,1.0
East Parton,DarkGraceCar,2020-04-08,day,0.0
East Parton,DarkGraceCar,2020-04-09,day,0.0
East Parton,DarkGraceCar,2020-04-10,night,0.0
East Parton,DarkLafolletteCouch24,2020-04-07,day,1.0
East Parton,DarkLafolletteCouch24,2020-04-08,day,0.0
East Parton,DarkLafolletteCouch24,2020-04-09,day,1.0
East Parton,DarkMCandy,2020-04-07,day,1.0
East Parton,DarkMCandy,2020-04-08,day,0.0
East Parton,DarkMIcecream2014,2020-04-07,day,0.0
East Parton,DarkMIcecream2014,2020-04-09,night,0.0
East Parton,DarkMIcecream2014,2020-04-10,day,0.0
East Parton,DarkTPlate,2020-04-08,day,-1.0
East Parton,DarkTPlate,2020-04-10,day,0.0
East Parton,DarkWilliamsCouch,2020-04-08,day,1.0
East Parton,DavidWileyL,2020-04-06,day,-1.0
East Parton,DavidWileyL,2020-04-07,night,0.0
East Parton,DavidWileyL,2020-04-09,day,1.0
East Parton,Debbie1986,2020-04-06,day,0.0
East Parton,Debbie1986,2020-04-10,night,1.0
East Parton,DeborahCat2,2020-04-06,day,1.0
East Parton,DeborahCat2,2020-04-08,day,0.0
East Parton,E1968Buckley,2020-04-06,day,-1.0
East Parton,E1968Buckley,2020-04-06,night,1.0
East Parton,E1968Buckley,2020-04-08,day,1.0
East Parton,Elias_MercierLion1954,2020-04-06,day,0.0
East Parton,Elias_MercierLion1954,2020-04-07,day,0.0
East Parton,Elias_MercierLion1954,2020-04-08,day,0.0
East Parton,Elias_MercierLion1954,2020-04-09,night,1.0
East Parton,Elsie_James2018,2020-04-07,day,0.5
East Parton,Elsie_James2018,2020-04-08,night,0.0
East Parton,Etta_SmithBird2010,2020-04-07,night,-1.0
East Parton,Etta_SmithBird2010,2020-04-09,day,1.0
East Parton,FamousACandy,2020-04-07,day,1.0
East Parton,FamousACandy,2020-04-09,day,0.0
East Parton,FamousGustafsonPlate2018,2020-04-06,day,0.5
East Parton,FamousGustafsonPlate2018,2020-04-07,day,0.0
East Parton,FamousGustafsonPlate2018,2020-04-09,day,1.0
East Parton,FamousGustafsonPlate2018,2020-04-09,night,0.0
East Parton,FamousHillBowl,2020-04-07,day,1.0
East Parton,FamousHillBowl,2020-04-08,day,0.0
East Parton,FamousLBanana,2020-04-07,day,0.5
East Parton,FamousLBanana,2020-04-09,day,0.0
East Parton,FamousLBanana,2020-04-09,night,1.0
East Parton,FamousMirandaIcecream,2020-04-06,day,1.0
East Parton,FamousMirandaIcecream,2020-04-08,day,1.0
East Parton,FamousMirandaIcecream,2020-04-09,day,1.0
East Parton,FamousRobertBowl,2020-04-10,day,-0.3333333333333333
East Parton,FamousRodriguezLight,2020-04-06,day,-1.0
East Parton,FamousRodriguezLight,2020-04-07,day,0.5
East Parton,FamousRodriguezLight,2020-04-07,night,1.0
East Parton,FamousRodriguezLight,2020-04-09,night,-1.0
East Parton,FamousSteveCar,2020-04-09,day,-1.0
East Parton,FamousUriasCouch,2020-04-07,day,1.0
East Parton,FamousUriasCouch,2020-04-07,night,0.0
East Parton,FamousUriasCouch,2020-04-08,day,1.0
East Parton,FamousUriasCouch,2020-04-09,night,-1.0
East Parton,FamousWeeksIcecream,2020-04-06,day,1.0
East Parton,FamousWeeksIcecream,2020-04-08,day,1.0
East Parton,FastHerseyCouch,2020-04-09,day,1.0
East Parton,FastHerseyCouch,2020-04-09,night,1.0
East Parton,FastHerseyCouch,2020-04-10,day,0.0
East Parton,FastHouseGonzales,2020-04-08,day,0.0
East Parton,FastHouseGonzales,2020-04-09,day,0.0
East Parton,FastHouseGonzales,2020-04-09,night,0.0
East Parton,FastLBowl,2020-04-06,day,-1.0
East Parton,FastLBowl,2020-04-08,night,-1.0
East Parton,FastLBowl,2020-04-09,day,1.0
East Parton,FastLightJohnson,2020-04-06,day,1.0
East Parton,FastLightJohnson,2020-04-09,night,1.0
East Parton,FastPorterCandy,2020-04-07,day,0.0
East Parton,FastPorterCandy,2020-04-08,day,0.0
East Parton,FastPorterCandy,2020-04-08,night,1.0
East Parton,FastPorterCandy,2020-04-09,day,1.0
East Parton,FastRHouse,2020-04-07,day,0.6666666666666666
East Parton,FastRHouse,2020-04-09,night,-1.0
East Parton,FastTerryCouch,2020-04-09,night,0.0
East Parton,FearsDillonCat,2020-04-08,day,0.5
East Parton,FearsGeorge_FieldsMouse,2020-04-07,day,1.0
East Parton,FearsGeorge_FieldsMouse,2020-04-08,day,0.0
East Parton,FearsGeorge_FieldsMouse,2020-04-08,night,0.0
East Parton,FearsJohnBird,2020-04-06,day,0.0
East Parton,FearsJohnBird,2020-04-08,day,1.0
East Parton,FearsJohnBird,2020-04-09,day,1.0
East Parton,FearsRodney_MacphersonBear,2020-04-06,day,1.0
East Parton,FearsRodney_MacphersonBear,2020-04-09,day,-1.0
East Parton,FearsRodney_MacphersonBear,2020-04-09,night,0.0
East Parton,FleetGieseCar,2020-04-06,day,1.0
East Parton,FleetGieseCar,2020-04-10,day,0.0
East Parton,FleetPBowl,2020-04-07,day,1.0
East Parton,FleetPBowl,2020-04-09,day,0.0
East Parton,FleetPHouse47,2020-04-06,day,0.0
East Parton,FleetPHouse47,2020-04-10,day,0.0
East Parton,FleetRobertCandy,2020-04-07,day,1.0
East Parton,FleetRobertCandy,2020-04-08,day,1.0
East Parton,Francisco2013,2020-04-08,day,0.5
East Parton,Francisco2013,2020-04-09,night,1.0
East Parton,Frank1988,2020-04-06,day,0.5
East Parton,Frank1988,2020-04-07,day,1.0
East Parton,FuriousBCar1978,2020-04-06,day,1.0
East Parton,FuriousBCar1978,2020-04-08,day,0.0
East Parton,FuriousCandyWilliam_Demeo,2020-04-08,day,0.5
East Parton,FuriousHCouch,2020-04-09,day,0.0
East Parton,FuriousKHouse,2020-04-07,day,0.0
East Parton,FuriousKHouse,2020-04-08,day,1.0
East Parton,FuriousKHouse,2020-04-09,day,0.0
East Parton,FuriousLBread,2020-04-07,night,-1.0
East Parton,FuriousLBread,2020-04-09,day,-1.0
East Parton,FuriousLBread,2020-04-10,day,0.0
East Parton,FuriousMCandy1965,2020-04-06,day,0.0
East Parton,FuriousMCandy1965,2020-04-07,day,1.0
East Parton,FuriousMCandy1965,2020-04-09,night,0.0
East Parton,FuriousNBowl,2020-04-07,day,1.0
East Parton,FuriousNBowl,2020-04-07,night,0.0
East Parton,FuriousNCouch,2020-04-06,day,0.0
East Parton,FuriousNCouch,2020-04-07,day,0.0
East Parton,FuriousNCouch,2020-04-08,day,0.0
East Parton,FuriousNCouch,2020-04-09,night,-1.0
East Parton,FuriousSCandy,2020-04-08,day,0.0
East Parton,FuriousSHouse1999,2020-04-07,day,1.0
East Parton,FuriousSHouse1999,2020-04-09,day,1.0
East Parton,G45Coomer,2020-04-06,day,1.0
East Parton,G45Coomer,2020-04-08,day,0.0
East Parton,G45Coomer,2020-04-10,day,1.0
East Parton,GeorgiaWileyWerner,2020-04-07,night,1.0
East Parton,GibsonBird96,2020-04-07,day,0.0
East Parton,GibsonBird96,2020-04-08,day,-1.0
East Parton,GibsonBird96,2020-04-10,day,-1.0
East Parton,Gladys_Pacheco3,2020-04-09,day,1.0
East Parton,Gladys_Pacheco3,2020-04-10,day,1.0
East Parton,GlennCat1965,2020-04-06,day,1.0
East Parton,GlennCat1965,2020-04-07,day,-1.0
East Parton,GlennCat1965,2020-04-08,day,1.0
East Parton,GrapefruitForever,2020-04-08,night,0.0
East Parton,GuapoCandyAlan_Webster,2020-04-08,day,1.0
East Parton,GuapoCandyAlan_Webster,2020-04-08,night,0.0
East Parton,GuapoCandyAlan_Webster,2020-04-09,day,1.0
East Parton,GuapoDCandy59,2020-04-07,day,0.0
East Parton,GuapoDCandy59,2020-04-08,day,0.0
East Parton,GuapoDCandy59,2020-04-08,night,1.0
East Parton,GuapoJimmyIcecream,2020-04-07,night,1.0
East Parton,GuapoJimmyIcecream,2020-04-08,day,0.5
East Parton,GuapoJimmyIcecream,2020-04-09,day,0.5
East Parton,GuapoJimmyIcecream,2020-04-10,day,0.0
East Parton,GuapoJimmyIcecream,2020-04-10,night,1.0
East Parton,GuapoKCar,2020-04-07,day,-1.0
East Parton,GuapoKCar,2020-04-09,day,1.0
East Parton,GuapoKrellIcecream1988,2020-04-07,day,0.0
East Parton,GuapoKrellIcecream1988,2020-04-08,day,0.0
East Parton,GuapoMillsIcecream,2020-04-06,day,-1.0
East Parton,GuapoMillsIcecream,2020-04-07,day,1.0
East Parton,GuapoMillsIcecream,2020-04-08,day,-1.0
East Parton,GuapoMillsIcecream,2020-04-08,night,-0.5
East Parton,GuapoMillsIcecream,2020-04-09,day,0.5
East Parton,GuapoPlateLeighann_Lovato,2020-04-06,day,0.0
East Parton,GuapoPlateLeighann_Lovato,2020-04-07,day,0.0
East Parton,GuapoPlateLeighann_Lovato,2020-04-08,night,-1.0
East Parton,H30Hendrickson,2020-04-06,day,0.0
East Parton,H30Hendrickson,2020-04-07,day,1.0
East Parton,H30Hendrickson,2020-04-09,day,0.0
East Parton,H30Hendrickson,2020-04-10,night,1.0
East Parton,Henrietta2012,2020-04-06,day,1.0
East Parton,Henrietta2012,2020-04-09,day,1.0
East Parton,Henrietta2012,2020-04-10,day,0.0
East Parton,Herren41,2020-04-06,day,0.0
East Parton,HoldsBeebeLion,2020-04-06,day,0.0
East Parton,HoldsBeebeLion,2020-04-06,night,0.0
East Parton,HoldsBeebeLion,2020-04-08,day,-1.0
East Parton,HoldsBeebeLion,2020-04-10,day,0.5
East Parton,HoldsBethHorse,2020-04-06,day,0.0
East Parton,HoldsBethHorse,2020-04-07,day,1.0
East Parton,HoldsBethHorse,2020-04-09,day,1.0
East Parton,HoldsFoskettWhale,2020-04-06,day,0.5
East Parton,HoldsFoskettWhale,2020-04-07,day,1.0
East Parton,HoldsFoskettWhale,2020-04-08,day,1.0
East Parton,HoldsLeonardFish,2020-04-08,day,-1.0
East Parton,HoldsMedinaFish,2020-04-07,day,1.0
East Parton,HoldsMedinaFish,2020-04-08,day,-0.5
East Parton,HoldsMedinaFish,2020-04-08,night,1.0
East Parton,HoldsRuth_WestBear,2020-04-08,day,-1.0
East Parton,HoldsRuth_WestBear,2020-04-09,day,0.0
East Parton,HoldsRuth_WestBear,2020-04-10,day,-1.0
East Parton,HoldsShannonBird,2020-04-06,night,1.0
East Parton,HoldsShannonBird,2020-04-07,day,1.0
East Parton,HoldsShannonBird,2020-04-09,day,0.0
East Parton,HoldsTuckerWhale,2020-04-06,day,0.0
East Parton,HoldsTuckerWhale,2020-04-07,day,-1.0
East Parton,HoldsTuckerWhale,2020-04-08,day,0.0
East Parton,HoldsTuckerWhale,2020-04-08,night,0.0
East Parton,HoldsTuckerWhale,2020-04-09,day,1.0
East Parton,HoldsTuckerWhale,2020-04-10,day,1.0
East Parton,HoldsTuckerWhale,2020-04-10,night,1.0
East Parton,HoldsViolette_AbuHorse,2020-04-08,day,1.0
East Parton,HoldsViolette_AbuHorse,2020-04-08,night,-1.0
East Parton,Howard_WashingtonCat1990,2020-04-07,day,0.0
East Parton,Howard_WashingtonCat1990,2020-04-09,day,0.0
East Parton,Howard_WashingtonCat1990,2020-04-09,night,0.0
East Parton,Howard_WashingtonCat1990,2020-04-10,day,0.0
East Parton,Hutchinson16,2020-04-08,day,0.0
East Parton,Hutchinson16,2020-04-09,day,1.0
East Parton,Hutchinson16,2020-04-10,day,-1.0
East Parton,Hutchinson16,2020-04-10,night,1.0
East Parton,J0rdanWantsBacon,2020-04-06,day,1.0
East Parton,J0rdanWantsBacon,2020-04-06,night,1.0
East Parton,J0rdanWantsBacon,2020-04-07,day,1.0
East Parton,J0rdanWantsBacon,2020-04-08,day,-0.5
